venue_id,invoice_id,datetime_created,total
f60090deb204,d1850f2e3d344da99d7d666be76c1800,2019-10-18 19:01:15.592,7.65
f60090deb204,3e368f6742d64474b2e2561566261cd9,2019-10-18 16:28:27.854,26.76
f60090deb204,be133c0d9e834195969ad3fd415e8e55,2019-10-18 16:34:44.729,19.34
8f045373f3de,71aa2213e0da4ff6a2c93b641e0f8dec,2019-10-18 12:38:32.735,0.33
f60090deb204,c3592341c29d492aa226d562e17882a5,2019-10-18 21:46:07.579,3.99
f60090deb204,100d4d69376845e19ad8c77541f14eb6,2019-10-18 19:26:01.941,5.14
66a359d92734,b893285f38ec45dbad874e13443b4012,2019-10-18 22:12:00.469,25.71
8f045373f3de,0f37ac361ae24e33b3e5bdb74a9cce1e,2019-10-18 10:42:48.362,3.8
8f045373f3de,106bc7cd6e254d8ab7fd821bbf93442b,2019-10-18 08:48:49.439,2.5
66a359d92734,b25ba81b236b4871abcf92f43168e2d3,2019-10-18 21:35:04.870,11.75
8f045373f3de,e8201151d3264f98a819097f18358f0b,2019-10-18 14:56:35.404,1.54
66a359d92734,b8f7572d69a2453b94fc6bc16571a47a,2019-10-18 21:47:22.309,33.2
8f045373f3de,47c4cbd7e78447cb8daa3dd6e03066a3,2019-10-18 10:57:50.169,9.04
66a359d92734,9d798025aaea4e6a826edc0d82b5c02d,2019-10-18 20:32:07.245,4.07
66a359d92734,8a6d23b8a24c4d5ab3c2e78152dfcc84,2019-10-18 21:44:42.920,40.84
8f045373f3de,cccd4210c06e471e93237e98994bb9d0,2019-10-18 08:41:01.166,1.61
66a359d92734,db734c15e7fb456294ffbd1f7424204b,2019-10-18 22:05:39.735,5.76
66a359d92734,c261baad3f15401eb95025148f0ca881,2019-10-18 22:31:57.955,26.32
2c50692ce292,e5f57d5fd56640f69b246c65d8a74a2b,2019-10-18 21:01:31.406,83.42
78fe5aa67ba8,ffa325eedee94d5b802c00525a3dc6a1,2019-10-18 22:54:27.434,4.78
2c50692ce292,48c8d78aaeb947bdac8245436cb8796f,2019-10-18 19:07:48.882,35.74
2c50692ce292,04ff97192dca48aabecba4894bac9949,2019-10-18 21:24:30.811,18.9
78fe5aa67ba8,d4f4e4bd27904fa9bbfa6e1e21e4238f,2019-10-18 19:59:03.463,27.78
78fe5aa67ba8,ea41a202e1254a78aaa22f0f61e1f5e4,2019-10-18 17:45:54.287,24.74
2c50692ce292,5f633efb16464b05be47994ee5d1dcba,2019-10-18 21:58:36.223,38.72
78fe5aa67ba8,a502488e2b9f40e4ad6d108135df11e6,2019-10-18 22:55:33.919,3.67
21d8a683b3e9,fd360457bfce41c0b253ce4d7600a4e1,2019-10-18 22:28:29.025,10.27
5ad308b85759,98a6f4fec3934b7a90bda618a89743ad,2019-10-18 12:21:34.692,4.81
739e508b7595,bddbc8d3fc5b4489b0f0edb131bdb486,2019-10-18 13:39:50.704,9.16
5ad308b85759,64220e45aa074def9422d6241b531a60,2019-10-18 14:19:51.258,3.47
5ad308b85759,8da922bd6c3f47409ea67663c39b6aeb,2019-10-18 15:02:19.598,2.92
5ad308b85759,9fc81bd08bc444ed9156a38c258d0bb8,2019-10-18 12:23:16.318,7.32
739e508b7595,29597247062b4132b590b69000c94d52,2019-10-18 12:56:27.264,4.04
739e508b7595,91e4e976bb844b1daf94ef8807e6a05a,2019-10-18 13:12:58.299,8.09
739e508b7595,a699f896b50346979182ba80a3eba597,2019-10-18 17:47:19.326,14.3
739e508b7595,87ca0c4db96a4d98ba596789c6301d73,2019-10-18 11:09:49.256,6.59
f7f7b7bcdfdf,066b4c507d9945658edb95bcb1951079,2019-10-18 20:33:44.576,21.57
f7f7b7bcdfdf,7bbe887ba93544d19af1440617a90a9c,2019-10-18 18:47:15.136,24.6
5ad308b85759,f55380d1f9264218bbf1b943c88cc813,2019-10-18 13:27:46.664,14.54
f7f7b7bcdfdf,abffcd228dd347bca3fd18534c06a437,2019-10-18 19:38:53.330,30.52
717f8decea46,61bfd36bc3d14b098f512187d7bee279,2019-10-18 20:13:52.682,19.14
f7f7b7bcdfdf,537588bae37b44c297805dbadf3df281,2019-10-18 21:26:55.094,41.55
f7f7b7bcdfdf,36d7a1474f6f44578a1b8aa6bde7216b,2019-10-18 19:56:26.891,66.98
717f8decea46,3b008f5fa7864238a90226bdb7f9ddc6,2019-10-18 21:04:40.086,335.32
f5b18418a5f2,9841f31d84fa4683adc8dfa79b6c918d,2019-10-18 13:11:10.619,8.06
f7f7b7bcdfdf,f542f0aa133543908e903d29c0a1200e,2019-10-18 20:21:45.572,59.93
f5b18418a5f2,5890e59a96a044ac85554264a3d62959,2019-10-18 13:02:09.938,3.13
f5b18418a5f2,330d2c0115db48358e80f4b2093d1f84,2019-10-18 13:09:11.161,2.83
0eb55bc6d6f2,31435efc73814adc98ef5058632f9da6,2019-10-18 03:44:19.655,72.33
0eb55bc6d6f2,17e65269887b414e881e10028de8bc98,2019-10-18 06:02:06.778,26.27
9815d856f72a,8c87201ab32548c1a94b9b7798c32340,2019-10-18 16:20:57.424,11.2
84f1e14dbca8,071743a022fd49aea3c31756fd57862c,2019-10-18 20:25:08.096,4.75
9815d856f72a,d09a5658cabe4fe3b2d7223b0e0f5a34,2019-10-18 12:20:46.739,0.0
9815d856f72a,00552ef4f39c417bb6729962b314930f,2019-10-18 17:34:38.499,4.15
9815d856f72a,b4cd8e95419549358d23fa1ad3d62607,2019-10-18 12:40:31.943,34.95
9815d856f72a,704e6057f9e2461187a7457258471923,2019-10-18 09:48:36.345,30.53
84f1e14dbca8,80578a4b186547e7962ab3c89bd77e1a,2019-10-18 20:55:00.725,3.77
9815d856f72a,2897bd0cad6144b0b198ecdf1fb20b42,2019-10-18 18:27:14.157,21.81
84f1e14dbca8,ef7797d05c7049e9a2e4febdcf40e2ea,2019-10-18 13:11:41.826,4.25
84f1e14dbca8,da3a72afa9f24ad19efc82c47f454d38,2019-10-18 20:49:27.488,31.95
84f1e14dbca8,85fdc1faeaa74af18ddfa4e2ff03486f,2019-10-18 11:08:40.607,14.35
d08666aff03d,a977f4978daa4c89b238ac55187e5edc,2019-10-18 20:18:54.322,19.59
d08666aff03d,ea157d7c77a54eae8550a0a5287635ab,2019-10-18 12:50:29.571,13.76
d08666aff03d,b83557e9f12e40d29a2203610b3e1529,2019-10-18 20:57:17.141,17.03
687b27938db7,b19458b0399645ac859cc33428ecc700,2019-10-18 23:45:16.037,27.41
d08666aff03d,9ed8095e97804beeb5ac9e605f7f6683,2019-10-18 21:10:37.238,16.15
eb87a6a1519b,76ffe499699c41cdbe8d0d596187bedc,2019-10-18 11:14:03.679,18.18
d7887e33e0a1,a8cb11727e014157b89159499ce4a3a5,2019-10-18 22:31:12.661,17.12
d7887e33e0a1,0f36e52f274c4e6289aadb3e78728eff,2019-10-18 23:54:30.227,21.97
d7887e33e0a1,2a26f393f8d946fa800ce3dfa7990472,2019-10-18 22:06:11.932,7.61
eb87a6a1519b,8ce45de5b8b2436e90c549e0f58a1bf5,2019-10-18 18:52:30.695,7.69
eb87a6a1519b,2745fb9a67794267814784e13444ccc5,2019-10-18 13:19:52.659,24.4
eb87a6a1519b,65b1738f507e44f1a262bcc14d7d7955,2019-10-18 16:34:24.799,4.11
efe5cdd072c8,e4639043e29b4022ad9ed0efdbe190e1,2019-10-18 23:43:31.489,75.47
eb87a6a1519b,a0a2147ee4e94bcdb58b1e9bca352f03,2019-10-18 11:38:41.941,2.42
eb87a6a1519b,a406f6b8325f435aa3821d6d688c9ad2,2019-10-18 10:26:16.842,6.76
eb87a6a1519b,c8c1a59f2c6446089659431fabfda4a7,2019-10-18 18:52:16.603,3.99
eb87a6a1519b,abf11c2eeab24641a8f14683cbec6e8a,2019-10-18 17:39:38.606,1.65
efe5cdd072c8,854c6c8d0784449698910653dcfc36a1,2019-10-18 21:04:49.951,43.39
efe5cdd072c8,a1a7d863e7c44ab19e6bfb4200587701,2019-10-18 21:41:52.684,111.81
efe5cdd072c8,5711020cda5a41bb83ac92101a983170,2019-10-18 19:15:42.761,57.74
efe5cdd072c8,483492463f044b298ada672afa3c4091,2019-10-18 21:07:42.761,184.13
fd1861d64f3a,08e85e7bf6924e55bbc6469e5286cb74,2019-10-18 21:04:49.540,3.91
eb87a6a1519b,2e6ba2cce656452db12baefc66cafcd7,2019-10-18 15:18:10.120,11.48
eb87a6a1519b,da3f3f6a447547a1954f918285fa3d11,2019-10-18 16:46:18.574,4.15
eb87a6a1519b,3aed6d8c4d36462ab1a3015e3b7965d8,2019-10-18 11:36:02.528,10.4
fd1861d64f3a,66550d9888d54736a5af21a34cd2caa8,2019-10-18 03:56:41.412,5.34
fd1861d64f3a,bbd114e7d915401482e266add6a109b0,2019-10-18 22:42:49.507,19.1
eb87a6a1519b,5c8cc9e4e2fc432aa7f84f2d42ae98ea,2019-10-18 13:46:32.227,7.72
ffb871615d61,aa9f67f20d984918bf68151c70988712,2019-10-18 14:02:00.919,5.99
fd1861d64f3a,d3866d9662bb465f8b66fa24698611c0,2019-10-18 22:25:43.143,3.56
df0b3dc26d1d,363de32b21d64b52bfbf051f3123c342,2019-10-18 12:32:16.496,3.98
df0b3dc26d1d,35e633f81e0c43c7b9901ded666c620b,2019-10-18 13:43:20.387,13.64
df0b3dc26d1d,d28b251fa0e24d2badae35cde96fb31e,2019-10-18 12:04:03.483,13.23
fd1861d64f3a,b5339d1121d44588a9796cc8e473ba66,2019-10-18 21:59:30.102,9.23
fd1861d64f3a,65db1f5774b245f388a1d4cb0db6e7ee,2019-10-18 21:31:40.334,20.68
df0b3dc26d1d,09b7574887a9447f83ce1d795e377a41,2019-10-18 13:13:58.494,7.83
fd1861d64f3a,f97fc6440eca43eea13ca4f341837516,2019-10-18 20:14:00.529,8.66
fd1861d64f3a,727d01bfaa164be9b0134769e767d679,2019-10-18 23:45:04.751,17.61
df0b3dc26d1d,3122762302d144668e8af10447e909d2,2019-10-18 12:53:02.264,1.53
fd1861d64f3a,cdf4d2c44de14cafa381563aaa2953fa,2019-10-18 19:18:32.854,3.45
df0b3dc26d1d,4c49141357e94ccd94b16269374de776,2019-10-18 12:51:46.518,5.69
df0b3dc26d1d,36728a6ad9954ce6811cb24fe255a5a7,2019-10-18 12:49:55.625,7.95
fd1861d64f3a,4650b54c7679463897cfa86bc4d607a7,2019-10-18 20:31:14.931,12.53
fd1861d64f3a,0748fb8e627c49c68ab659c55f8261f8,2019-10-18 03:02:42.774,8.63
fd1861d64f3a,2ace97bf9ada44e99c3c658bb178a1f9,2019-10-18 21:38:30.945,1.45
df0b3dc26d1d,e74c63454e094a469b7e07d180dd6ec3,2019-10-18 12:54:21.892,9.03
fd1861d64f3a,efe90978d844460da995d50167cfe47e,2019-10-18 16:32:10.063,21.24
340cd88affc1,7be8e62c8a53405eb9bc0137a12909aa,2019-10-17 17:17:54.914,2.64
fd1861d64f3a,44fe6a9dd8f343aaa90ad4858511beeb,2019-10-18 18:58:10.236,13.25
340cd88affc1,a8664a4c65454e49a3c7fcd1f61b6d08,2019-10-18 15:40:52.325,10.86
340cd88affc1,c3deeced76eb4d7aad9e2e8bbfdc4e1a,2019-10-17 11:15:40.565,0.38
340cd88affc1,c8d75850422b43e5ae51fe6d9f5c7089,2019-10-18 13:46:56.093,3.12
fd1861d64f3a,63798db39e5d4758ba4ad7b4711f8845,2019-10-18 23:23:02.583,24.52
fd1861d64f3a,fe1ad8eae19f451eb325cf3b4a174a91,2019-10-18 04:17:40.960,2.1
fd1861d64f3a,a81292e979d64a5c9fbcd31b0d4e8bf4,2019-10-18 22:50:16.971,3.71
340cd88affc1,8b69a9c365434f29b9dd46cb7891c591,2019-10-18 10:21:04.501,9.7
fd1861d64f3a,8950087dfaa84af2b4f7404b2323bc9b,2019-10-18 18:17:56.644,4.58
fd1861d64f3a,e23feec47a314e29a8c0b92cfc629093,2019-10-18 23:36:25.651,7.92
fd1861d64f3a,1fdda01eb50b420bad5ac9242b092c42,2019-10-18 18:24:25.313,2.85
fd1861d64f3a,921896d062654f2191b91c89a493d39c,2019-10-18 22:02:44.689,12.84
fd1861d64f3a,8ed31b10dba04589834b1e0f7814d178,2019-10-18 23:46:35.122,3.71
340cd88affc1,c1e340b1665f41d48ec039ae1d6c2c94,2019-10-18 16:44:07.533,0.91
340cd88affc1,55e43c69adc24d7588740e273da338ed,2019-10-18 13:07:05.423,2.41
340cd88affc1,cb0b596971ff46af8e5dcced2669322b,2019-10-17 12:06:45.483,7.71
fd1861d64f3a,0c929d273fe14b57abbb222a77814ea2,2019-10-18 22:05:41.095,5.67
340cd88affc1,e34bbd2686d34799a8e23331925f49fc,2019-10-17 16:43:50.932,7.01
fd1861d64f3a,f14b914c1c9d45cd9c0b65967b1c4704,2019-10-18 17:27:04.686,6.64
340cd88affc1,5b3572e524694df3912ffa77a3b5e3da,2019-10-18 12:10:04.166,11.03
fd1861d64f3a,38504e78ccb8433d8aebc5306b5e7416,2019-10-18 21:45:53.321,3.02
fd1861d64f3a,815b0d4118e64fdf9706351a12bbacfd,2019-10-18 02:11:25.283,4.77
fd1861d64f3a,23c091eaeb1041ffa212af0e71260122,2019-10-18 22:51:46.825,18.77
340cd88affc1,1a139fa4f02248778cfa37ac6d978bf4,2019-10-18 14:15:43.611,23.7
340cd88affc1,15d0308884544d51a2e9a01f2df0c518,2019-10-17 11:10:44.999,10.52
fd1861d64f3a,0ff8bc2cb6ff4d02929b1bf8c388b396,2019-10-18 17:53:08.534,5.01
340cd88affc1,442a9008920d4e459562ace9b19a3c06,2019-10-17 15:08:41.501,3.03
340cd88affc1,889c624e71f843d0a22e77946a5038b3,2019-10-17 12:38:24.021,2.43
340cd88affc1,761da7b4af014e799aebd442e0c477ca,2019-10-18 12:35:04.536,1.61
340cd88affc1,a35646dddb834811b230c52681cf0860,2019-10-18 13:17:30.766,1.8
1a67316dfbb2,cc8f715fced843e4a96851be373a87da,2019-10-18 14:41:59.041,3.17
1a67316dfbb2,7e1fb65f3de94fd7a730baa38cf8aa26,2019-10-18 12:57:40.391,3.36
340cd88affc1,e55d86ccf6214fe68443284501f52a64,2019-10-17 17:01:21.029,5.66
1a67316dfbb2,76f244cc645446ef91d9b70b676e7c77,2019-10-18 15:13:54.119,4.54
1a67316dfbb2,e10cc3248337479a921212f169bc3988,2019-10-18 15:33:53.218,4.83
1a67316dfbb2,bcdca3df54f6468ea04de98cc4afe8ce,2019-10-18 18:01:20.802,0.23
340cd88affc1,9434cebb3ca244e5956db9ac0b76acc2,2019-10-18 12:34:14.050,12.91
623af4453cd3,f62dfee74fde4563af6e740d160661b5,2019-10-18 20:12:42.576,8.62
623af4453cd3,06f9ab457274414b9c2f4c8626f4e15a,2019-10-18 12:06:33.701,24.9
623af4453cd3,2ac373dc2c2a492bbd0ab7bd36b047c1,2019-10-18 18:06:21.226,0.83
1a67316dfbb2,9175bed588974f8bbabd017529b99182,2019-10-18 14:06:03.484,2.68
623af4453cd3,0a59ebc621674bb19f651a4b5115eb3f,2019-10-18 17:46:49.520,1.72
1a67316dfbb2,c80278451439493aa07b0fd3a6a9cfbc,2019-10-18 12:56:21.171,10.17
623af4453cd3,9fe034f2273e4706835f204181990089,2019-10-18 14:13:31.277,11.55
1a67316dfbb2,eff08e8d77f94ae8b6ff20a796d8aa19,2019-10-18 13:25:20.539,5.76
623af4453cd3,75bbb7bfd7484da1812f54de1ce46225,2019-10-18 21:12:59.275,6.63
623af4453cd3,7a0a7398c3a44f7daa27700db79cc258,2019-10-18 18:38:44.308,18.17
623af4453cd3,26351dc25ae94b968ceaf65de2e35315,2019-10-18 12:05:09.699,12.17
623af4453cd3,598cb17a55c1478fb767ef536bb6e0d6,2019-10-18 18:26:50.409,13.94
1a67316dfbb2,8a6fe16698ff4482913f41f830feaffc,2019-10-18 14:04:15.363,2.17
1a67316dfbb2,4f270139bddd4a57b1faa8335bf759af,2019-10-18 14:51:52.596,3.66
1a67316dfbb2,b607cbcac0d24c6b999377bcab6f7338,2019-10-18 16:07:51.880,8.97
1a67316dfbb2,68b057958a2c4d508ddcb9b1da15f0c3,2019-10-18 15:16:49.507,3.44
1a67316dfbb2,60a3fe36fd334bc2a31d3a8fe0c01441,2019-10-18 13:32:08.339,5.44
1a67316dfbb2,6fad0b8bb69c4f00848be94343063f66,2019-10-18 14:33:44.655,0.98
1a67316dfbb2,92a2cb1b952447a689052ae32dc4d2b6,2019-10-18 13:39:53.401,8.09
623af4453cd3,f38f56eb94a446d3bcb22934ad084f20,2019-10-18 18:38:27.296,18.93
9bc7684b0d1c,526a94d3b36d4116b263889348a178a8,2019-10-18 14:49:16.800,1.72
623af4453cd3,982661f5ab0446ef89a621a944646639,2019-10-18 17:59:35.253,6.84
623af4453cd3,2ecca43d48c842d2aded028850c4a753,2019-10-18 11:56:52.319,3.27
623af4453cd3,11e569b50fc949b49a702117433ac05c,2019-10-18 13:22:43.414,3.15
9bc7684b0d1c,6f17851c913b456eb6065cfa66c26a34,2019-10-18 17:05:56.080,2.96
623af4453cd3,0dc7976def0b454393ba4227a69484dc,2019-10-18 19:34:24.396,23.88
623af4453cd3,20b52a4f77e84cc3927de8ba5edf4342,2019-10-18 19:59:12.190,14.54
9bc7684b0d1c,b1bbafc761344821818596f2a45a5f31,2019-10-18 12:54:16.488,1.35
9bc7684b0d1c,2ef085b213b941ec928fa6c0a4ec7a39,2019-10-18 16:35:37.776,2.94
623af4453cd3,677c79638aea43659fe8effc0542328e,2019-10-18 20:14:07.010,1.47
623af4453cd3,c6164b44621e403b8eb57c577544c034,2019-10-18 19:15:22.855,24.42
623af4453cd3,5bdab578a7bf49cbb770db2c1ec60465,2019-10-18 17:56:17.304,12.49
9bc7684b0d1c,1dcd976385e541df9c21e641ec9974e7,2019-10-18 15:12:45.106,6.26
9bc7684b0d1c,4315310ff3464563bff959f30a389c88,2019-10-18 12:12:10.433,0.96
9bc7684b0d1c,66abcf17c5fa4ad481181eff2cd03d02,2019-10-18 14:18:44.971,9.98
f04d843c366a,ed376ac3447444568ecc617c7c3c9434,2019-10-18 08:23:22.737,1.77
9bc7684b0d1c,0540933b30c340a3811c6fc21dbba2ae,2019-10-18 09:44:24.025,7.68
f04d843c366a,1d104b07a6fb422ba312c0b763652ded,2019-10-18 08:48:24.265,8.77
f04d843c366a,2743fc5e707f4b5a9bb80d17f3bf319e,2019-10-18 15:14:06.352,2.35
9bc7684b0d1c,6edfb7437bef4edbb09b047757b3ec62,2019-10-18 17:23:05.616,4.42
9bc7684b0d1c,1a58d8e96cbf4bdf9a6e3d29022bacea,2019-10-18 12:54:08.647,11.14
f04d843c366a,74e9eda0005842ada7f9e579e02e9145,2019-10-18 13:26:30.510,12.11
f04d843c366a,fbfc8a9a87c948ee9ef43a2a7e015770,2019-10-18 13:51:15.636,5.96
9bc7684b0d1c,a32bc1994d0d4c03b14218283b78f1ac,2019-10-18 16:42:28.274,1.63
