venue_id,invoice_id,datetime_created,total
43f14b93ba61,05f93da0761643c298b8816912d59a7a,2019-10-19 15:05:39.819,11.83
11ac916015b3,f7f53a685dc24fda923716b66200701e,2019-10-19 14:00:41.812,24.51
2cde3f9bb52f,ca3def88f133483986c5ed3c10767720,2019-10-19 14:36:15.245,74.24
2cde3f9bb52f,74264ee438d34b6b97778ded84481ac5,2019-10-19 14:24:30.297,46.49
b1d3c6fd8893,cefb5c0e48794e528d636a55723e91d9,2019-10-19 21:36:57.845,1.93
b1d3c6fd8893,8f7dae23743b4c8986238aa23e10d4f7,2019-10-19 13:53:56.429,53.67
b1d3c6fd8893,df55f09e2fee4992bdf8feb57a411226,2019-10-19 23:10:39.309,9.6
77f17619bf86,531369a464344e93ae609f4812ba1530,2019-10-19 13:50:34.558,17.25
77f17619bf86,dc65916a749b4b2fac33bb02d958b03d,2019-10-19 20:16:43.883,27.59
77f17619bf86,d1a8893e1bee461d8dfd3e051fe60553,2019-10-19 20:05:09.038,17.44
77f17619bf86,b782b537aab440d49fbf8799c082e429,2019-10-19 12:01:42.835,6.87
77f17619bf86,6c7b0f34ee3a4e6bac617057d233a33b,2019-10-19 18:27:49.742,26.55
77f17619bf86,9fed414657cc40bc9245a14c7f12134e,2019-10-19 12:48:50.261,19.13
77f17619bf86,d77875683d0144e39cc81c44d59be6a5,2019-10-19 14:43:46.181,14.08
77f17619bf86,e1f14e195bd5426e968eaa30b0f801aa,2019-10-19 16:23:58.489,27.18
77f17619bf86,617d793613534788ba9fe488a538054b,2019-10-19 20:23:22.946,18.24
77f17619bf86,735d5df01b2a44059163ef9531438a44,2019-10-19 23:15:54.301,33.21
77f17619bf86,73f8f3b029d445d88a6123e870d80c13,2019-10-19 13:06:10.615,3.56
77f17619bf86,d9cdd2021b1849bfab1bf402d8107598,2019-10-19 14:58:45.020,13.87
77f17619bf86,d1bcec0be5614ceaab5982bb8d58784b,2019-10-19 15:05:38.023,31.68
ecd39235cc0d,2d128e2282b74e95be966b6544ec98d7,2019-10-19 14:07:13.501,6.05
ecd39235cc0d,da7140e64249421bbff29677ad157f5c,2019-10-19 14:16:20.026,13.33
ecd39235cc0d,2716e4c89fb94043bc63ef5fb7c34b52,2019-10-19 13:20:34.845,39.23
ecd39235cc0d,07aa8f83c76644c19ca192f1dbf7e6b4,2019-10-19 14:51:53.174,16.41
ecd39235cc0d,285fb8540b6d4eb793e17238e996094d,2019-10-19 13:05:57.912,10.64
ecd39235cc0d,1096081ba47e4dacb464cb1fda0bd24f,2019-10-19 13:07:13.117,18.55
ecd39235cc0d,068b67aaacb94e3a9c3090785c1400a7,2019-10-19 13:08:06.757,9.07
6b5124121026,d2bf41400b604c399960a8281f86534d,2019-10-19 15:53:36.058,31.28
1010859799ff,ebd6ee9ec2f04aadacce726a001497f8,2019-10-19 21:03:51.962,1.39
1010859799ff,c98771e1d02a4135aece2f915e29dac8,2019-10-19 14:00:27.292,2.36
1010859799ff,24ff4d09a2be4a46ac4aa2db508a256b,2019-10-19 21:41:57.378,1.53
1010859799ff,b80f68ca7b034c059eb25a7a818d6252,2019-10-19 13:37:54.462,1.92
1010859799ff,e33ba35ff86146b8b305821c9463cda6,2019-10-19 13:39:37.269,1.06
1010859799ff,05e1b6a28d6b4b5d934e523fde55dce1,2019-10-19 16:16:44.366,2.72
1010859799ff,5f888ef3c20b4b33af24df7b14834d72,2019-10-19 13:28:06.448,4.46
1010859799ff,33f8f174940d4cca93fdf61ccf9ac34b,2019-10-19 15:23:08.090,0.72
1010859799ff,97903474380744dc817c24140de99db5,2019-10-19 14:55:50.024,4.39
1010859799ff,ecd8cd1d01da404893abf621f3a59ae8,2019-10-19 17:11:10.519,6.13
1010859799ff,a3560528b09e4ebca13b314fdf62b95d,2019-10-19 07:14:08.289,1.3
1010859799ff,af51e0d82bf24f41815b0304c9d8b613,2019-10-19 07:40:15.020,0.72
1010859799ff,3f23643bb8d94ff8abf316fac9573f2c,2019-10-19 07:57:32.754,2.2
1010859799ff,949100b27c994e95907af4df73bd0bbc,2019-10-19 08:01:37.129,12.3
bd84e98d38ef,00a3f6e349274d1ab323efc4cde9ca7a,2019-10-19 20:36:18.557,101.51
bd84e98d38ef,0915036e6ef84dcf80212cf02361406c,2019-10-19 22:34:16.878,29.83
bd84e98d38ef,2c72cfd6856942bcb41af940257a58f8,2019-10-19 21:35:44.236,16.11
bd84e98d38ef,ef67362c74294500a2d4aa4668b99753,2019-10-19 14:37:01.996,31.94
bd84e98d38ef,bedd6ce4dc4040aeb23ae760c1dcb016,2019-10-19 13:34:38.869,78.43
bd84e98d38ef,4841c2dfd7da4bd695f0940d3655aca4,2019-10-19 13:37:13.420,38.13
bd84e98d38ef,ff277844574248839fdf1d7590016be5,2019-10-19 13:10:50.330,24.4
bd84e98d38ef,ba090225317f4f41b4828881c0cb0c9d,2019-10-19 12:40:17.980,33.52
cfa330f4f816,0d89ace7a2e441f2a1d7b776268a121a,2019-10-19 10:33:39.982,3.98
cfa330f4f816,30f80328213540468d94054a407b72fa,2019-10-19 11:36:44.029,12.0
cfa330f4f816,4f2f16cc0403479da32630a72861cde4,2019-10-19 08:48:00.228,1.43
cfa330f4f816,b7d44df1db5a461abbbce29d92f1d4df,2019-10-19 12:47:01.506,32.87
cfa330f4f816,3673a6e4cd834ed58055a54d4fa9f65d,2019-10-19 16:24:13.323,30.62
cfa330f4f816,44356f6f37904dfa93a4e6dc3f19a554,2019-10-19 09:26:54.252,1.47
cfa330f4f816,70feca0167d041b2a5c6903d6aa90f74,2019-10-19 09:50:27.440,4.46
cfa330f4f816,e08de4e7a72a479c9d115e8c6ce6216d,2019-10-19 07:58:12.471,6.63
cfa330f4f816,af262a37a85b4f47800cce5d2b9476e4,2019-10-19 12:35:07.884,3.3
113e2f1052fa,8c1ce3bc1c3848a6b3ddcc9a133c01a3,2019-10-19 22:40:14.979,16.9
113e2f1052fa,08dace6ebd284d26ab0635e2b4e16670,2019-10-19 14:56:32.511,39.65
449e808372c1,661c59b499d342b1bede7309d8157eaa,2019-10-19 23:09:33.770,130.52
449e808372c1,d10236cdbce14b9abee3d87a21aab0e3,2019-10-19 23:20:21.546,100.49
449e808372c1,007c4be213c54ae1b58934d2b175ee29,2019-10-19 23:39:05.704,144.14
449e808372c1,3f313d937fa34309be5ab09a52bd95ef,2019-10-19 23:47:14.052,25.9
449e808372c1,f48a85ccbdba436c98419736dbad3923,2019-10-19 23:49:40.045,91.21
42354a45594b,1e70aa61857944648983373233d96828,2019-10-19 21:07:10.390,41.08
46288f284472,dfa0e6b63baf4d499af4c994b9fe24df,2019-10-19 16:29:18.311,0.64
46288f284472,b0d2e62b04884e269d573ca694e6d43e,2019-10-19 10:53:09.108,2.49
46288f284472,0d4b38c351d748a696c41712b1e4ced6,2019-10-19 15:11:08.938,7.07
46288f284472,1e692bc99ff8452f97c378731d743759,2019-10-19 15:05:17.480,1.59
46288f284472,735b453cc6984d1eabb5d369379ea515,2019-10-19 16:17:18.193,1.15
46288f284472,1b70cdfc7e9f416f922fdbaf7db9f562,2019-10-19 16:06:04.519,4.76
46288f284472,07a1011b3ba14e72ae07c7b3bb9f8bac,2019-10-19 18:21:47.882,3.27
46288f284472,604a0c343337466abf083ec9df78dd15,2019-10-19 13:36:17.249,4.25
46288f284472,719d7eb0585846439bde3ad36aaacf06,2019-10-19 15:37:35.102,1.82
46288f284472,d927cf3fa43646c595b9f3082105b201,2019-10-19 11:28:58.576,1.1
46288f284472,b9005399c92a4f9ab4a4650e87edd49a,2019-10-19 18:11:06.961,15.12
46288f284472,14628bbf3a0a4528aed5d1cc3e76e34d,2019-10-19 09:04:45.740,3.04
46288f284472,bc18bb5c7e3f43fbb8e0a35df2564e12,2019-10-19 12:49:57.984,0.93
46288f284472,b27fab1407794065a446496ea8c6bc5d,2019-10-19 14:40:20.966,7.96
46288f284472,59cfe178ea4841cf82abb266f2e22219,2019-10-19 14:43:52.380,1.98
46288f284472,65586ffae83d4a0f8a176098e2e28a67,2019-10-19 16:54:25.526,3.77
46288f284472,3a21181841174c6294063b2ad09e6d21,2019-10-19 16:59:31.848,0.85
46288f284472,dc27d8bcc4264d52b837a08f93596963,2019-10-19 18:02:56.854,8.14
46288f284472,8db4eb06903b4484875afe4c4096a429,2019-10-19 09:39:32.896,7.23
