venue_id,invoice_id,datetime_created,total
5c785282b045,a3e40218025a4aa2a5dcaff3abbf87dc,2019-10-17 09:59:56.844,4.27
5c785282b045,979401098a6148a896fcc744fd06f023,2019-10-17 13:14:49.967,1.84
5c785282b045,7d8737d9f3f244ab84095520a4dc553e,2019-10-17 12:31:12.240,6.51
5d2f20530ac3,e4c2c0303866426baf0e9555bbf71a53,2019-10-17 13:30:26.057,1.05
5c785282b045,638d92563d60468ea0e5008833da1124,2019-10-17 13:53:01.718,2.5
5d2f20530ac3,37dd51c4b3e94bc19415486d51fd2c53,2019-10-17 16:14:18.276,0.91
fa5903a8d23b,20b4d651c43741f7922dd94d50cfa558,2019-10-17 21:53:36.266,6.55
5d2f20530ac3,a1c44c9a0da942cc8e008141dff61d31,2019-10-17 16:23:07.061,4.47
5d2f20530ac3,c626930ff6c644f68e3826eb0a9c0539,2019-10-17 16:23:43.723,2.53
5d2f20530ac3,2d06ed8251394f56bb840b9e5031a9be,2019-10-17 19:19:49.753,8.83
0aecb16d3ca7,7979350dd1c145f8a7310dd3af7bbe42,2019-10-17 19:45:38.698,50.38
81d717c8b7b0,10220c87cf53453caba8ddb45a79cd3b,2019-10-17 13:26:24.959,5.97
81d717c8b7b0,88bb40a896ef42efaa8f17eada6137de,2019-10-17 13:32:08.094,4.14
5d2f20530ac3,35f0650236ab4aa2a50615aefbeb7ebf,2019-10-17 14:53:43.966,3.92
81d717c8b7b0,c5bef83661c84fadb4bd8d116d589597,2019-10-17 11:51:28.747,7.51
5d2f20530ac3,0a8ace961364432f990747adb7bb4938,2019-10-17 15:01:17.192,2.42
81d717c8b7b0,877160a767b847bf8a213f0a7115520b,2019-10-17 12:09:04.872,4.31
81d717c8b7b0,4e1be0959c4048098516967c1bef26eb,2019-10-17 12:11:16.113,9.47
5d2f20530ac3,d1910ae068ef457796318fb893b808cf,2019-10-17 18:10:42.513,6.4
81d717c8b7b0,d87bf262ad6c4244b2f114be917cb53c,2019-10-17 13:01:36.092,4.05
e0606ae4e69c,fd8bde224b1b48a0a2858110ce57ffa2,2019-10-17 14:33:59.205,28.48
f8265fb9f54b,aafae44f5ac748e2bae1e5872e1531df,2019-10-17 10:52:29.792,1.91
f8265fb9f54b,f233114d89f4433bb933b46818f2fd8a,2019-10-17 10:58:30.715,4.56
e0606ae4e69c,bc47166d1c204095bc830580127058cd,2019-10-17 13:47:19.091,5.04
e0606ae4e69c,c33c9ba73f574260afc8703a7a969087,2019-10-17 09:47:19.074,12.23
e0606ae4e69c,eb1ffcca12fa4a13b7a9b0b26abc6642,2019-10-17 14:11:02.009,6.46
e0606ae4e69c,ebc7c72683fa460591b2ebfa31b75017,2019-10-17 13:19:03.758,5.8
f8265fb9f54b,cf329f5ca7114104b81deab5fbd27edc,2019-10-17 18:48:53.440,4.59
e8c156833765,abf710c64e5144559e2d67c15086c1ef,2019-10-17 23:13:47.366,87.5
e8c156833765,930d0fe27ac444bc9d5738d26370cd03,2019-10-17 23:13:51.611,52.83
e8c156833765,84e43952fc324290b3ef85c83fc47491,2019-10-17 23:52:38.964,19.88
e8c156833765,d72648d3567f49d9b4bd601598a4c244,2019-10-17 22:00:45.338,6.12
e8c156833765,ef4851ce08d74e718c9f15a708afb6b0,2019-10-17 21:26:01.150,63.21
60233e3a4297,ab2e6a7ff0db4770992367ffc0d2df51,2019-10-17 13:53:32.460,5.47
f8265fb9f54b,2952eed9f91941fa81179a91cc4a0760,2019-10-17 15:39:50.158,2.64
9858639dcff1,558dbceed8034b429e69d1f58c35877a,2019-10-17 12:13:48.174,15.64
9858639dcff1,14deda662c2a402691c0d271a2467332,2019-10-17 14:05:48.121,9.62
f8265fb9f54b,420753b2012f4742b62a508101dd2fb6,2019-10-17 14:31:18.898,4.73
9858639dcff1,2b68dc29eaa94f178eb30d83b539a843,2019-10-17 18:42:31.196,10.83
9858639dcff1,688a43859e9846439038add0c8b4e57c,2019-10-17 18:43:44.947,2.5
9858639dcff1,0222e646055e488bb7ba15f59311c7bd,2019-10-17 21:01:09.347,11.61
9858639dcff1,d484fc1b6e014575af2fd3f5f4ed417f,2019-10-17 13:47:15.732,15.17
9858639dcff1,138645e2292e44a880bcd502de3dc88e,2019-10-17 19:28:22.076,12.47
f8265fb9f54b,0657548ded1c47b88097f8a7fefb962e,2019-10-17 09:28:43.189,0.03
9858639dcff1,097977efbe6746d8b7ab9a73caf10567,2019-10-17 12:23:02.513,11.8
9858639dcff1,7d10d56af364451991afe8d09acfb94f,2019-10-17 16:25:24.964,53.52
643235b02823,ac2aa092a07d4afe88627b5144ada3fb,2019-10-17 19:29:54.008,6.04
9858639dcff1,a05ec60456514a39987886cb68ff62de,2019-10-17 12:00:14.525,7.96
643235b02823,a665537681664845b1ce3bc8f9850a53,2019-10-17 20:25:55.123,4.08
643235b02823,b2ba28f575b742c693875147d41ef000,2019-10-17 19:33:53.338,15.57
643235b02823,24de1f5bbd244840b1bf2bbbcfbeff8e,2019-10-17 19:37:12.452,0.25
9858639dcff1,6513205045944a1ea191891beb892ae6,2019-10-17 21:59:04.581,3.49
9858639dcff1,8d52b04cfa994c679fcf52f86ab45be2,2019-10-17 20:15:36.106,40.09
643235b02823,00d4c96e4cf94f7e9f28833b723324c7,2019-10-17 20:37:39.255,8.03
19af3fbcd43c,8cc3b9b112be47a1890ec75fe1f3a6c1,2019-10-17 21:42:21.433,21.25
a1a4b0c31644,5aea9569932d4828bd5af6dbb54dead0,2019-10-17 21:52:34.113,26.65
5685263522b4,210942e422114fbca45d059174a8d159,2019-10-17 15:56:16.940,2.34
5685263522b4,6b9450432f6f4c45b856d4b28d9f67d6,2019-10-17 12:41:11.307,3.39
a1a4b0c31644,5e58ff068673410bb0f1081e9a5d3013,2019-10-17 19:48:46.687,2.54
5685263522b4,f139df8066df4c3abb7230e75abc5c85,2019-10-17 14:59:20.730,1.44
5685263522b4,e12cebc956dc43a499f626be46f0ce1d,2019-10-17 14:05:35.663,11.39
a1a4b0c31644,f3f4001902594433a5cbd0ec2a94d602,2019-10-17 21:28:22.021,1.76
5685263522b4,f8cdafdf635c4873931a62f1fa1be61f,2019-10-17 14:33:54.889,2.79
5685263522b4,d367e12ed1b4470ea4a84781f25332ff,2019-10-17 15:29:06.783,9.06
7e806ce68793,25ae7f2e16bf4f33864e53ca25c55b6a,2019-10-17 16:09:45.447,1.07
2013ab527384,0a84448963b24acaafa9553d71a35965,2019-10-17 14:34:16.053,13.28
2013ab527384,69499dbc85b64b9bbc0efc9aef35868e,2019-10-17 13:47:06.643,4.39
2013ab527384,986a5e7d86714dfaa6fc6ac521db86da,2019-10-17 09:10:21.041,7.36
2013ab527384,c3f7eda9ef8942cea6e24574a28f55dc,2019-10-17 14:16:53.247,29.54
7e806ce68793,48cafcb8d8154ae490848d974fed3aa2,2019-10-17 20:59:08.628,33.98
7e806ce68793,311555836538476491a478d31c81bb52,2019-10-17 22:19:27.100,123.57
eec33b2893c2,19045b54e1dc4de3b0ccf122bed72faa,2019-10-17 21:52:31.668,2.55
eec33b2893c2,f1db3b2988e84076ab7076c7dec84205,2019-10-17 21:56:25.024,11.96
2013ab527384,35a4566cbe5a45419f6adee489daa7e5,2019-10-17 13:22:32.382,4.17
eec33b2893c2,b10304f532dc405093723fcec4a00792,2019-10-17 23:22:31.619,3.96
eec33b2893c2,b20abdf2e0ff463586b4f1cadd374615,2019-10-17 15:39:52.914,3.45
cd0612712f91,173f8b67432b442592d03c2b327c9863,2019-10-17 14:26:26.571,14.47
cd0612712f91,73751d543b404e4a8d08f04971f9a2a6,2019-10-17 16:42:21.177,43.65
cd0612712f91,2617510008fd45f7a67f379aee936f8b,2019-10-17 21:48:37.704,75.71
cd0612712f91,673f23e910f84004b12e95617c7ede44,2019-10-17 20:00:12.294,47.05
fe05f271bec2,c86ebc76f6784f2ab0cc85d118f5ab77,2019-10-17 19:07:28.422,6.24
cd0612712f91,3097a64bad6948a6a77b66c5201047a0,2019-10-17 16:58:57.540,2.86
cd0612712f91,e01bba2260fb47b897a6f6b1bddea5ae,2019-10-17 22:03:57.864,52.44
cd0612712f91,32e5778774a841b3a98bd9313fc42198,2019-10-17 13:08:18.412,11.38
cd0612712f91,3edb6f5a7ff640308e0707058d2a432d,2019-10-17 18:28:23.089,5.53
fe05f271bec2,4987f245ab6b45109d4a14aeb39f91e6,2019-10-17 20:05:52.309,24.93
cd0612712f91,9899238e25684e36821f37878af29aa3,2019-10-17 12:41:06.026,21.45
cd0612712f91,006ff812062e4b0cbb21809706433cd9,2019-10-17 19:13:02.213,38.11
fe05f271bec2,46bfefcc77144427a96979a9514bcf37,2019-10-17 18:13:36.116,5.71
f64ffc7f15dc,4d2af3af0c77406b906f839916b9c0c2,2019-10-17 13:17:19.381,114.87
f64ffc7f15dc,8ffb2be5cde64f8e8eabdced05b4dab6,2019-10-17 19:29:07.028,23.99
f64ffc7f15dc,9aadc3a4ca324f1d8fd4aeb8186fa7ab,2019-10-17 21:36:44.899,57.95
f64ffc7f15dc,27fbebc08b224d219c6ac1659f0965a7,2019-10-17 20:03:17.458,16.03
77a924b77056,a337b44d4af849ecae2bd2641875014e,2019-10-17 13:59:58.617,8.75
77a924b77056,c125c821e359417c9fca750b41affdc4,2019-10-17 21:52:00.034,8.55
77a924b77056,c2b4309492974bccb8a2f241743f6e03,2019-10-17 19:02:48.140,10.54
77a924b77056,019b19d01f3a4c2895f6203ff1a9148b,2019-10-17 12:11:44.748,2.45
77a924b77056,b7157377ad2b49349ed4301d50c4b62e,2019-10-17 12:14:46.585,3.39
f64ffc7f15dc,45b40558521d473d869a56c8eb748ccb,2019-10-17 18:15:02.350,37.51
890afd271aa9,73a53f0f0f1b43ee99382b4118ea5a5a,2019-10-17 11:51:33.568,18.14
1f233c5ebc4b,aded84aac4dc4b3d88f9cf5f254e9431,2019-10-17 16:28:10.864,101.01
890afd271aa9,506ac7e15cb443158d0925fb6a881f59,2019-10-17 12:20:18.640,9.04
1f233c5ebc4b,5cb8624be3ee4d149af4c33cdfe5ee5f,2019-10-17 17:28:34.010,5.72
890afd271aa9,e80dfeb64fe24d8eafecb0f617a576d5,2019-10-17 14:29:15.218,6.05
890afd271aa9,1134dd66e4d44fa5b1fcef7356b0d065,2019-10-17 14:31:07.458,9.19
890afd271aa9,e16db7ba82d94f628536f26c6d511f51,2019-10-17 13:17:17.361,13.66
077527f6ef3d,b12e1fd960b44d55a3dad83e3716bcae,2019-10-17 15:01:26.276,4.25
890afd271aa9,1c870a1f2bea4d61b56b59c8d4488d76,2019-10-17 16:55:40.154,5.31
890afd271aa9,61a1b4e644be49e29ff44e122d8a7b23,2019-10-17 19:48:47.177,6.76
890afd271aa9,ff0a4d86b0c84eb3bc8155f488b29561,2019-10-17 19:50:16.345,15.57
890afd271aa9,1b06f01b4e7d45ecb3c897d7519f72af,2019-10-17 19:51:46.957,1.39
90df867bacdb,5b8c4f4b44df45d9844dad57d27867b2,2019-10-17 13:27:57.787,18.15
d8bfa7b98a53,bf62e1f3331f4c6f9ca57c66ad59db12,2019-10-17 12:46:43.311,3.2
d8bfa7b98a53,aa13c8e645c746b7a152e7ef73309850,2019-10-17 12:51:11.307,9.35
890afd271aa9,a0d0fc655a144097aea269c312e36868,2019-10-17 14:45:18.253,20.17
d8bfa7b98a53,5338d3a399bc4a4581bfaa353a8a9068,2019-10-17 16:32:41.268,5.7
890afd271aa9,4a8b3aa8cbe84ba4995b17bec7d1ca95,2019-10-17 19:39:33.286,2.32
890afd271aa9,a56c6c9269c14e598249e4c441b949c0,2019-10-17 19:45:54.652,1.84
890afd271aa9,2ac84cd7ae934f08be66b9bfc1454827,2019-10-17 13:13:22.994,9.44
890afd271aa9,3dcaf92c039240ba999e0c0726e62472,2019-10-17 15:36:58.601,0.0
890afd271aa9,4e559ef41bd141849c632b531b5ae891,2019-10-17 10:55:41.936,3.09
d8bfa7b98a53,49cf8ef81e184c63ab919c0de44d2f6a,2019-10-17 14:19:59.570,2.87
d8bfa7b98a53,80d3ef8f46e64055add647de6cda7769,2019-10-17 22:19:57.510,6.04
890afd271aa9,189c8d4317534b1e9a60c7f8b651c7ac,2019-10-17 10:59:59.893,15.93
890afd271aa9,a790d978093c45898e32dde2e1be647e,2019-10-17 15:03:39.031,47.98
890afd271aa9,212bdc503a824e0dbce04f405e8c3752,2019-10-17 15:10:41.768,0.0
a5775f261a01,358bf0de20bb4f048237bb801134f303,2019-10-17 16:14:03.606,4.54
a5775f261a01,f4e2f221942c424eb88c2eb6861ec326,2019-10-17 21:18:21.039,19.08
890afd271aa9,ded8e82bff1d4418a87a099a3b0347b0,2019-10-17 13:44:25.558,17.49
890afd271aa9,ed602a23ce8447e4a4d51f97c49bd159,2019-10-17 15:57:51.939,29.87
890afd271aa9,a4a0cdb133f247d38c1d0183950d2607,2019-10-17 19:11:36.839,0.0
dc5ae0814839,1c6c6242693d43bbb0f2e174eca174b1,2019-10-17 22:52:12.750,11.19
dc5ae0814839,216758041c614fe38e982113511025ab,2019-10-17 20:59:08.448,8.72
4ee813262a51,410c3eb3fa014cae94f3fe7dabe9929a,2019-10-17 12:13:54.766,4.02
dc5ae0814839,3fc47265378045f182a6871953f66885,2019-10-17 20:59:51.859,1.72
dc5ae0814839,49c54e0890c740cf9102a702a64a6c49,2019-10-17 21:53:22.645,3.85
4ee813262a51,6d4194d81add4729a635e6bc5543690c,2019-10-17 09:56:16.364,4.21
dc5ae0814839,417685497d554414900e021513c77ad4,2019-10-17 21:44:46.811,5.55
4ee813262a51,9786b6fe4c4a42d8ac2ada51f2b9978b,2019-10-17 11:30:56.060,7.44
4ee813262a51,3be6bcd392cf4dd393a232e6f62185de,2019-10-17 11:47:08.516,0.22
4ee813262a51,ee631daa20e94541aa0dfbf63f33f55b,2019-10-17 10:42:38.512,8.56
dc5ae0814839,01c0694d002e4a31ab70c6a1bbad66ac,2019-10-17 20:30:08.075,13.33
4ee813262a51,010f9d626f934245a248a6ef121ca450,2019-10-17 10:47:51.283,1.9
4ee813262a51,b05b676b4ab74d409ce01b75e542e65a,2019-10-17 10:51:44.433,0.95
dc5ae0814839,b636f2a1be064489b4b65fbc6a224eaa,2019-10-17 21:20:04.550,2.94
dc5ae0814839,77c943cb20494db68aa6293c41f0e85d,2019-10-17 20:20:52.660,11.85
dc5ae0814839,d07423bbf910462f9110202db4f1db3f,2019-10-17 21:34:51.734,5.68
89d38aad0c83,c7f4aee7d9674236912904fb32e0e869,2019-10-17 14:10:14.363,6.21
89d38aad0c83,de861dc78b364a0483dbe516574f2622,2019-10-17 12:33:20.687,17.37
89d38aad0c83,551670122ffa4fbaafa6df24d657718c,2019-10-17 18:52:53.314,27.03
89d38aad0c83,3b2f865d828446f6aafc35842e587ce8,2019-10-17 21:19:11.302,18.76
4ee813262a51,6ee2c055ffab4231bc6625d442a2b7ce,2019-10-17 13:34:47.347,13.06
4ee813262a51,c87a45aed02c4c0eb31abca0977003d8,2019-10-17 13:36:11.634,0.6
4ee813262a51,33a13ba3f8db4cca9885d1294b463d35,2019-10-17 13:37:17.205,8.56
832f93ea9cf6,bd57fbe7067f471da4e6d706f3765082,2019-10-17 14:29:49.261,12.61
4ee813262a51,307a6fd0c2a24e98a511ac4012d71142,2019-10-17 10:34:11.439,11.64
db52f71fb320,5862067a758f4ffd81099511c6d6d396,2019-10-17 20:58:24.762,3.35
4ee813262a51,2db5bb427da941588713f7e2e15f6760,2019-10-17 13:15:12.567,1.33
47a663fb4dce,3fbca14a614c4c5b994ec167e4aa49ce,2019-10-17 16:30:10.651,16.95
4ee813262a51,439777e87a11447f8563f08cbdd0a7d6,2019-10-17 12:41:10.965,5.02
fdfb71097540,deef4ce8f9e54b64b5d403b0bb46456c,2019-10-17 14:05:15.294,18.98
fdfb71097540,d44b10599699489f87ad22c8a21a90d6,2019-10-17 12:55:34.864,37.56
d34e994dcd8e,5ad83909dfab418792c4698b8beb3811,2019-10-17 17:11:34.147,4.95
d34e994dcd8e,8aceb9cce7f94777bf9bde1fa50f6b38,2019-10-17 12:30:48.812,35.3
d34e994dcd8e,86973f6888e54660b4c8162c65fb0c2c,2019-10-17 12:37:07.050,6.39
d34e994dcd8e,5ba48d79277d414296436d3fa8f931a8,2019-10-17 10:02:42.932,8.67
d82c6ff63d29,40b478175a8740bfb0066b1b2936bc6d,2019-10-17 14:20:14.093,31.72
d82c6ff63d29,87f449d0e78243fa8907d5fff7d06738,2019-10-17 13:53:30.551,5.4
d34e994dcd8e,0a68053cd187462cbc43120310d5c272,2019-10-17 16:00:58.340,4.85
d82c6ff63d29,abf8c5b411aa4c8e89c215fb5a780d63,2019-10-17 14:03:19.359,6.57
d82c6ff63d29,7b807281b80b415daf319970877d2155,2019-10-17 13:00:31.727,20.39
1978f443b041,8f67bac461cf4fd993370eb7aa1c78eb,2019-10-17 21:55:23.432,9.32
d5f851701677,e35f7b5a298a460c8bf60a61b22043b6,2019-10-17 22:00:33.062,38.01
1978f443b041,2b0003924fd64808ac64231a10925194,2019-10-17 19:21:17.933,38.88
1978f443b041,921e7a884afe4c34814d61fedab491e6,2019-10-17 22:11:31.150,28.92
61edb6f4f4bc,b1949bc98fa24b66af0959a3ea435b41,2019-10-17 20:11:47.797,74.61
61edb6f4f4bc,1bd6cee24d7f44daa979be2956acd8bc,2019-10-17 20:11:56.371,67.47
0f73d6f9f1c0,a52f98cc40d04318bcdaea3e9bbe6110,2019-10-17 12:39:55.757,1.74
61edb6f4f4bc,97cb12e459734781881b8ccb47d27f9b,2019-10-17 20:38:42.164,137.65
61edb6f4f4bc,e43e5ffa2f0f4c378cff87f7c97be160,2019-10-17 21:33:07.227,60.23
482b64df96d8,59a3d02826e34abaa54a71b5fe879d77,2019-10-17 14:25:46.503,1.4
482b64df96d8,5316feee258c42f6b9fa08ade8db7047,2019-10-17 13:16:36.695,19.67
482b64df96d8,a5482ad0cb394a3999c52da6602e86c0,2019-10-17 21:00:14.518,3.75
95944dae06f4,df909d6143914b6cb19cb96fa1cd9cf8,2019-10-17 22:38:54.240,9.82
482b64df96d8,594f965156d84524b83da7b5eb292cde,2019-10-17 17:21:19.170,11.1
482b64df96d8,017191eae93648b794162a608f0da5b0,2019-10-17 14:42:10.722,5.47
482b64df96d8,ba4764770fb54bd4a10bbe2499504d73,2019-10-17 17:41:06.804,25.81
e35f555e6332,d8e6e452c96b47caa31ce09e1511d09e,2019-10-17 22:51:07.343,419.15
e35f555e6332,b1366aa260b64139be9880aeca2c4200,2019-10-17 14:04:35.012,14.49
482b64df96d8,2ec22059bcb74195835ab8ddb14f2637,2019-10-17 19:48:20.738,38.17
482b64df96d8,c0da3ab8c700433497513cf4286d03c2,2019-10-17 20:58:51.929,6.96
482b64df96d8,119d46ab84bd48de94380d2be8b4bd7c,2019-10-17 13:41:15.716,46.72
482b64df96d8,f5bda04af4144f97a000987fb70392a7,2019-10-17 21:23:28.535,3.94
e35f555e6332,d14018f86bcf47c694ae758116d9bead,2019-10-17 12:53:23.783,13.61
e35f555e6332,aea9b2eff6a94bdb9fef8236b4925cbd,2019-10-17 15:00:37.003,21.8
ce14db59aaae,47b16882bbb54bab8fc168f647570648,2019-10-17 23:24:56.428,22.71
e35f555e6332,01c0a20cfcc044ffbd53b51c3a4af442,2019-10-17 13:17:42.705,8.89
ce14db59aaae,9164389074464465ae1f1a712833aaca,2019-10-17 23:27:10.069,18.17
e35f555e6332,6e9f64af3a2442158a17d0886a3560a7,2019-10-17 13:19:23.622,9.48
ce14db59aaae,0ae68bcee892486ea6fdbb471a5b6627,2019-10-17 23:54:07.322,7.14
ce14db59aaae,dd983d5e94864eb984b7c4f5228bd094,2019-10-17 18:45:14.539,25.1
e35f555e6332,048e693b0f4a43b58579d85c2f20a90c,2019-10-17 13:26:30.158,9.12
ce14db59aaae,d1f864b0119a4442b84bc165b03f3a8f,2019-10-17 18:54:11.980,3.23
ce14db59aaae,9f680230800544648b8957c9b0836061,2019-10-17 19:56:38.525,32.51
ce14db59aaae,74f0b9382e6c4b50aec2b48bcb24d96d,2019-10-17 20:38:06.181,9.22
ce14db59aaae,92f84a4cc69d4efdb11e582d8eeac7ab,2019-10-17 20:41:35.330,9.94
ce14db59aaae,65226725229a47e98df6f697f55953b9,2019-10-17 20:42:27.146,11.41
ce14db59aaae,0fd487321a304823bf4a1a4c88368738,2019-10-17 19:41:21.925,15.79
ce14db59aaae,3b3d05aa627a46dc81a216059f66498b,2019-10-17 22:09:25.665,24.49
ce14db59aaae,c8daa86406bf453b9cdf74ad4a7cdb74,2019-10-17 22:11:23.069,9.14
ce14db59aaae,ca28d48e5078406b8561675e7b135182,2019-10-17 18:41:07.750,13.1
42e6d3f528fa,2ea9543e0c684632826a412c43441caf,2019-10-17 17:06:42.305,13.17
42e6d3f528fa,bc8697b935a6464383845ae8f6b1eb96,2019-10-17 14:29:25.810,22.09
ce14db59aaae,fdca4c0b25564a518f9ff924879a58fb,2019-10-17 20:51:52.171,1.79
ce14db59aaae,f2dea7fc350f4319a75999f0af4acd57,2019-10-17 20:54:11.764,14.11
42e6d3f528fa,a67b58b7028f41ddb1e623489d5cbc6e,2019-10-17 17:35:54.037,8.74
ce14db59aaae,89c9294ded624fc0874b8be25df64194,2019-10-17 18:59:45.888,29.01
ce14db59aaae,1f5373ca08d04dc6a9b3550c45df96bc,2019-10-17 20:19:34.590,56.82
95e3b2fa9ff1,9ce34f8ea1d54257b259b2a5fc4910ae,2019-10-17 14:28:43.527,20.84
2d4ef75d8393,df8fe4aebf6d4d6fa3df887bdb624b31,2019-10-17 10:11:48.605,1.21
2d4ef75d8393,7cd4d09105514f1ab9444c6afa03afad,2019-10-17 15:41:50.066,8.02
2d4ef75d8393,4401817997554bab8bc72a61e714b589,2019-10-17 11:07:28.412,8.28
a3240989cfa0,6b8a76187f9e40108af97753a9832fa3,2019-10-17 10:35:35.747,7.31
95e3b2fa9ff1,927aeaedf6e34aa0b8a902e8891ebe7e,2019-10-17 15:08:25.788,24.49
